"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1959",18692.024,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1960",19624.4467,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1961",22283.2551,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1962",21786.544,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1963",25379.7117,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1964",25312.9026,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1965",25680.8367,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1966",28496.5014,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1967",29865.6038,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1968",31812.7501,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1969",37036.4471,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1970",40618.964,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1971",43660.2303,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1972",44540.3676,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1973",41847.6704,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1974",45941.4222,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1975",47736.5536,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1976",51146.7224,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1977",52298.9373,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1978",56010.2312,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1979",59967.46,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1980",57056.9071,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1981",58403.7398,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1982",58707.7696,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1983",63187.8522,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1984",72942.9489,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1985",75703.4234,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1986",83292.5498,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1987",90330.7431,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1988",91268.007,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1989",95530.2339,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1990",106283.5941,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1991",116332.0699,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1992",124953.3484,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1993",136809.5429,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1994",142847.5362,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1995",157074.9696,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1996",174171.3212,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1997",182316.2218,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1998",185818.3741,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","1999",203877.1641,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","2000",220797.2946,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","2001",219020.5599,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","2002",219453.3666,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","2003",222111.2069,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","2004",229519.2709,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","2005",235373.2972,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","2006",244524.2072,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","2007",253212.2949,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","2008",257644.9333,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","2009",270887.6587,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","2010",273402.1982,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","2011",287082.5716,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","2012",303068.3429,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","2013",320723.3736,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","2014",341414.8293,
"AUS","TRADEGOODSERV","EXP","MLN_USD","A","2015",361293.9251,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1970",25244.8672,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1971",26862.5795,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1972",29587.8147,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1973",31197.6047,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1974",34539.1867,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1975",33710.525,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1976",37438.7101,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1977",38335.1111,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1978",41681.217,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1979",46401.2877,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1980",48109.5832,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1981",50458.9882,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1982",50416.1394,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1983",51214.7057,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1984",55475.9198,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1985",60443.4559,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1986",57994.1414,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1987",59984.4009,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1988",64937.276,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1989",71784.3086,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1990",77937.8178,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1991",80227.0823,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1992",81285.5868,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1993",79356.5488,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1994",83870.4198,"E"
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1995",89913.6135,
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1996",94084.2394,
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1997",104459.6746,
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1998",112661.3187,
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","1999",119909.907,
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","2000",136127.2196,
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","2001",143946.0124,
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","2002",149844.4824,
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","2003",150446.6849,
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","2004",163658.0308,
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","2005",174313.8334,
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","2006",187316.8076,
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","2007",201151.5336,
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","2008",205695.3822,
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","2009",174825.5646,
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","2010",199022.1239,
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","2011",210909.7208,
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","2012",214391.3943,
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","2013",215547.1268,
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","2014",220460.7945,
"AUT","TRADEGOODSERV","EXP","MLN_USD","A","2015",228305.3738,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1970",65574.1955,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1971",68528.2281,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1972",76105.0255,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1973",86853.5394,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1974",90071.8847,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1975",82609.0766,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1976",93238.4005,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1977",95233.6406,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1978",97410.3019,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1979",104225.2945,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1980",104068.586,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1981",107598.0686,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1982",110588.0203,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1983",113492.7187,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1984",120837.8912,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1985",121239.7992,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1986",124558.5846,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1987",130744.3135,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1988",143338.6475,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1989",155023.208,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1990",162113.8388,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1991",167067.05,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1992",173193.1016,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1993",172427.0407,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1994",186786.116,"E"
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1995",196110.3807,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1996",205977.0722,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1997",225381.3103,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1998",235022.1932,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","1999",246771.8995,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","2000",277392.5782,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","2001",278327.7069,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","2002",288487.8221,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","2003",292984.8595,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","2004",311161.8211,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","2005",326857.4385,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","2006",344100.5472,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","2007",363702.5274,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","2008",369925.6618,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","2009",335045.2361,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","2010",369665.4077,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","2011",394500.5361,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","2012",401509.5358,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","2013",404821.3965,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","2014",425436.3265,
"BEL","TRADEGOODSERV","EXP","MLN_USD","A","2015",443592.8759,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1970",93950.9619,"E"
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1971",98333.9415,"E"
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1972",106785.1276,"E"
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1973",117478.6294,"E"
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1974",112212.3564,"E"
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1975",102909.1105,"E"
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1976",110850.2679,"E"
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1977",117847.8218,"E"
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1978",129534.2198,"E"
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1979",134260.2848,"E"
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1980",135539.8835,"E"
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1981",137946.1729,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1982",135996.7589,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1983",143830.8802,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1984",170629.9024,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1985",178243.2609,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1986",186239.0121,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1987",192158.2136,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1988",209644.7924,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1989",211377.3859,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1990",220944.1006,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1991",224436.8829,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1992",241099.5435,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1993",267205.7254,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1994",301512.6525,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1995",328258.4551,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1996",347064.6827,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1997",376904.1205,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1998",412769.199,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","1999",457483.5134,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","2000",498909.0539,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","2001",484003.6255,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","2002",489745.4283,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","2003",481243.1054,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","2004",507898.2376,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","2005",519176.8493,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","2006",523670.9483,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","2007",529644.3549,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","2008",505516.168,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","2009",439836.2903,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","2010",469065.6739,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","2011",491387.3513,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","2012",504371.9467,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","2013",517888.738,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","2014",547700.5805,
"CAN","TRADEGOODSERV","EXP","MLN_USD","A","2015",566284.0742,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","1990",25249.7932,"E"
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","1991",23722.3021,"E"
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","1992",25987.7328,"E"
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","1993",30099.8195,"E"
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","1994",31240.7472,"E"
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","1995",37120.3644,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","1996",38064.9012,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","1997",40965.4811,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","1998",44924.7968,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","1999",47263.7545,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2000",54263.3487,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2001",59392.0385,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2002",59939.1044,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2003",65232.3119,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2004",84620.7899,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2005",100018.6928,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2006",114317.3851,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2007",126923.095,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2008",132292.9588,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2009",119286.4791,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2010",136996.6358,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2011",149553.3884,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2012",155953.0323,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2013",156244.5774,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2014",169760.3184,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2015",182836.6473,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1966",21975.8805,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1967",22791.6591,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1968",25025.6264,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1969",26525.962,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1970",27538.7508,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1971",29282.1486,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1972",30823.0242,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1973",33398.5589,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1974",34539.0131,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1975",34288.8386,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1976",35465.2098,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1977",36737.0634,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1978",37249.8589,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1979",41306.1703,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1980",43611.2605,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1981",47388.5928,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1982",48888.395,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1983",51135.3423,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1984",52821.8418,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1985",56010.4551,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1986",56760.6229,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1987",59517.6985,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1988",64958.771,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1989",67984.513,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1990",72421.6871,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1991",76889.2662,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1992",77097.4783,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1993",78045.1897,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1994",84472.7355,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1995",86907.9804,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1996",90949.3561,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1997",95030.7384,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1998",98928.2682,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1999",110077.1238,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2000",123922.245,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2001",128077.0616,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2002",133658.246,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2003",132051.7596,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2004",136033.2144,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2005",146547.2989,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2006",161696.8124,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2007",167604.4505,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2008",174094.051,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2009",158035.0547,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2010",162681.5076,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2011",174386.188,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2012",176412.8323,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2013",179255.6109,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2014",185739.3438,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2015",189144.7038,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1970",12557.4081,"E"
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1971",12412.3058,"E"
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1972",14209.7091,"E"
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1973",15235.7476,"E"
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1974",15252.6199,"E"
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1975",13248.3812,"E"
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1976",15155.6163,"E"
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1977",17586.9576,"E"
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1978",18954.7469,"E"
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1979",20784.0052,"E"
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1980",22467.5365,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1981",23770.7701,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1982",23325.7635,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1983",24334.975,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1984",25924.2843,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1985",26088.5129,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1986",26757.3473,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1987",27647.3605,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1988",28622.1369,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1989",29105.5519,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1990",29514.799,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1991",27185.1364,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1992",30006.1605,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1993",35007.1872,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1994",39658.5659,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1995",43129.8824,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1996",45615.8271,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1997",52015.4461,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1998",56631.0653,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1999",63050.5507,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2000",73204.913,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2001",74173.0672,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2002",76894.7595,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2003",75963.6891,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2004",82539.4565,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2005",88234.4817,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2006",97171.6979,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2007",105980.445,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2008",112958.8375,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2009",90266.1488,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2010",95843.3002,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2011",97746.4981,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2012",98958.3465,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2013",100064.2409,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2014",98370.3021,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2015",98214.02,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1950",23052.9321,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1951",25820.9792,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1952",24987.9162,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1953",24671.3788,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1954",26718.939,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1955",27945.356,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1956",27501.6738,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1957",29872.3936,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1958",30489.5754,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1959",34261.5363,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1960",40315.4804,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1961",42443.8306,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1962",42920.6234,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1963",46501.8671,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1964",50325.4805,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1965",55705.2926,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1966",59498.4443,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1967",63933.9418,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1968",70697.7775,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1969",81736.8553,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1970",95073.8096,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1971",104413.6509,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1972",116129.5096,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1973",130667.7169,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1974",145755.5603,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1975",141096.235,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1976",153128.6312,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1977",165217.9776,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1978",176025.2812,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1979",187923.9105,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1980",193176.5779,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1981",202454.1712,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1982",200222.516,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1983",209698.773,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1984",223938.9848,
